movieId,title,genres
2002,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
2003,S.W.A.T. (2003),Action|Thriller
2004,Secondhand Lions (2003),Children|Comedy|Drama
2005,Bubba Ho-tep (2002),Comedy|Horror
2006,Runaway Jury (2003),Drama|Thriller
2007,"Italian Job, The (1969)",Action|Comedy|Crime
2008,"Cooler, The (2003)",Comedy|Drama|Romance
2009,"Girl Next Door, The (2004)",Comedy|Romance
2010,Van Helsing (2004),Action|Adventure|Fantasy|Horror
2011,Saved! (2004),Comedy|Drama
2012,"Manchurian Candidate, The (2004)",Thriller
2013,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
2014,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
2015,I Heart Huckabees (2004),Comedy
2016,"Grudge, The (2004)",Horror|Mystery|Thriller
2017,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
2018,In Good Company (2004),Comedy|Drama
2019,"Descent, The (2005)",Adventure|Drama|Horror|Thriller
2020,Memoirs of a Geisha (2005),Drama|Romance
2021,Underworld: Evolution (2006),Action|Fantasy|Horror
2022,Over the Hedge (2006),Adventure|Animation|Children|Comedy
2023,"Break-Up, The (2006)",Comedy|Drama|Romance
2024,"Devil Wears Prada, The (2006)",Comedy|Drama
2025,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX
2026,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi
2027,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical
2028,Disturbia (2007),Drama|Thriller
2029,Hairspray (2007),Comedy|Drama|Musical
2030,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance
2031,"King of Kong, The (2007)",Documentary
2032,Atonement (2007),Drama|Romance|War
2033,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller
2034,30 Days of Night (2007),Horror|Thriller
2035,Be Kind Rewind (2008),Comedy
2036,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
2037,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi
2038,Baby Mama (2008),Comedy
2039,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance
2040,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX
2041,"I Love You, Man (2009)",Comedy
2042,Brüno (Bruno) (2009),Comedy
2043,Predators (2010),Action|Sci-Fi|Thriller
2044,Tucker & Dale vs Evil (2010),Comedy|Horror
2045,Paul (2011),Adventure|Comedy|Sci-Fi
2046,Bridesmaids (2011),Comedy
2047,Contagion (2011),Sci-Fi|Thriller|IMAX
2048,Moonrise Kingdom (2012),Comedy|Drama|Romance
2049,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama
2050,Kramer vs. Kramer (1979),Drama
2051,Out of Africa (1985),Drama|Romance
2052,Driving Miss Daisy (1989),Drama
2053,Breaking Away (1979),Comedy|Drama
2054,"Hustler, The (1961)",Drama
2055,"Descendants, The (2011)",Comedy|Drama
2056,"Nutty Professor, The (1963)",Comedy|Sci-Fi
2057,Accepted (2006),Comedy
2058,Bee Movie (2007),Animation|Comedy
2059,17 Again (2009),Comedy|Drama
2060,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime
2061,Date Night (2010),Action|Comedy|Romance
2062,All About Eve (1950),Drama
2063,Secrets & Lies (1996),Drama
2064,My Left Foot (1989),Drama
2065,Metropolis (1927),Drama|Sci-Fi
2066,"Celebration, The (Festen) (1998)",Drama
2067,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller
2068,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
2069,City Lights (1931),Comedy|Drama|Romance
2070,Empire of the Sun (1987),Action|Adventure|Drama|War
2071,Far from Heaven (2002),Drama|Romance
2072,Fahrenheit 451 (1966),Drama|Sci-Fi
2073,"Good Night, and Good Luck. (2005)",Crime|Drama
2074,Happiness (1998),Comedy|Drama
2075,Saw II (2005),Horror|Thriller
2076,Money Train (1995),Action|Comedy|Crime|Drama|Thriller
2077,Airplane II: The Sequel (1982),Comedy
2078,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller
2079,"Thin Blue Line, The (1988)",Documentary
2080,"One, The (2001)",Action|Sci-Fi|Thriller
2081,"Recruit, The (2003)",Action|Thriller
2082,In Time (2011),Crime|Sci-Fi|Thriller
2083,Babe: Pig in the City (1998),Adventure|Children|Drama
2084,Cats & Dogs (2001),Children|Comedy
2085,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller
2086,"Sweetest Thing, The (2002)",Comedy|Romance
2087,Johnny English (2003),Action|Comedy|Thriller
2088,American Wedding (American Pie 3) (2003),Comedy
2089,Freaky Friday (2003),Children|Comedy|Fantasy
2090,"Rundown, The (2003)",Action|Adventure|Comedy
2091,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror
2092,Persepolis (2007),Animation|Drama
2093,Nixon (1995),Drama
2094,Beauty of the Day (Belle de jour) (1967),Drama
2095,"American in Paris, An (1951)",Musical|Romance
2096,Cat on a Hot Tin Roof (1958),Drama
2097,Weekend at Bernie's (1989),Comedy
2098,Jean de Florette (1986),Drama|Mystery
2099,Private Benjamin (1980),Comedy
2100,Cheech and Chong's Up in Smoke (1978),Comedy
2101,Some Kind of Wonderful (1987),Drama|Romance
2102,"Unbearable Lightness of Being, The (1988)",Drama
2103,"Room with a View, A (1986)",Drama|Romance
2104,Dancer in the Dark (2000),Drama|Musical
2105,It Happened One Night (1934),Comedy|Romance
2106,Meet Me in St. Louis (1944),Musical
2107,"Tuxedo, The (2002)",Action|Comedy
2108,Waiting... (2005),Comedy
2109,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
2110,Due Date (2010),Comedy
2111,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western
2112,"Change-Up, The (2011)",Comedy
2113,Focus (2015),Comedy|Crime|Drama|Romance
2114,Finding Dory (2016),Adventure|Animation|Comedy
2115,Coco (2017),Adventure|Animation|Children
2116,Things to Do in Denver When You're Dead (1995),Crime|Drama|Romance
2117,Hamlet (1996),Crime|Drama|Romance
2118,Hard Target (1993),Action|Adventure|Crime|Thriller
2119,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery
2120,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror
2121,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller
2122,Spice World (1997),Comedy
2123,Friday the 13th (1980),Horror|Mystery|Thriller
2124,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi
2125,Children of the Corn (1984),Horror|Thriller
2126,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy
2127,Re-Animator (1985),Comedy|Horror|Sci-Fi
2128,"Mariachi, El (1992)",Action|Crime|Thriller|Western
2129,Revenge of the Nerds (1984),Comedy
2130,Crocodile Dundee in Los Angeles (2001),Comedy|Drama
2131,Frailty (2001),Crime|Drama|Thriller
2132,Strange Brew (1983),Comedy
2133,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
2134,American Splendor (2003),Comedy|Drama
2135,"Outsiders, The (1983)",Drama
2136,Miracle on 34th Street (1947),Comedy|Drama
2137,Across the Universe (2007),Drama|Fantasy|Musical|Romance
2138,eXistenZ (1999),Action|Sci-Fi|Thriller
2139,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime
2140,Metropolis (2001),Animation|Sci-Fi
2141,Down with Love (2003),Comedy|Romance
2142,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX
2143,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy
2144,Terms of Endearment (1983),Comedy|Drama
2145,"Goodbye Girl, The (1977)",Comedy|Romance
2146,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance
2147,Exotica (1994),Drama
2148,Waking Life (2001),Animation|Drama|Fantasy
2149,"Ladykillers, The (2004)",Comedy|Crime
2150,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy
2151,Bedtime Stories (2008),Adventure|Children|Comedy
2152,Mercury Rising (1998),Action|Drama|Thriller
2153,Orgazmo (1997),Comedy
2154,Paths of Glory (1957),Drama|War
2155,Battleship Potemkin (1925),Drama|War
2156,Nutty Professor II: The Klumps (2000),Comedy
2157,Secret Window (2004),Mystery|Thriller
2158,Dogville (2003),Drama|Mystery|Thriller
2159,Before Sunset (2004),Drama|Romance
2160,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
2161,"Chorus, The (Choristes, Les) (2004)",Drama
2162,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller
2163,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi
2164,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller
2165,"Majestic, The (2001)",Comedy|Drama|Romance
2166,Monsoon Wedding (2001),Comedy|Romance
2167,Solaris (2002),Drama|Romance|Sci-Fi
2168,Varsity Blues (1999),Comedy|Drama
2169,Little Nicky (2000),Comedy
2170,Heartbreakers (2001),Comedy|Crime|Romance
2171,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance
2172,Orange County (2002),Comedy
2173,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller
2174,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy
2175,"Punisher, The (2004)",Action|Crime|Thriller
2176,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy
2177,"Benchwarmers, The (2006)",Comedy
2178,Scary Movie 4 (2006),Comedy|Horror
2179,Semi-Pro (2008),Comedy
2180,Get Him to the Greek (2010),Comedy
2181,Warm Bodies (2013),Comedy|Horror|Romance
2182,Moana (2016),Adventure|Animation|Children|Comedy|Fantasy
2183,Cop Land (1997),Action|Crime|Drama|Thriller
2184,Great Expectations (1998),Drama|Romance
2185,Saving Grace (2000),Comedy
2186,Detroit Rock City (1999),Comedy
2187,"Misérables, Les (1995)",Drama|War
2188,Jack Reacher (2012),Action|Crime|Thriller
2189,Surrogates (2009),Action|Sci-Fi|Thriller
2190,Dredd (2012),Action|Sci-Fi
2191,Seven Psychopaths (2012),Comedy|Crime
2192,"Dreamers, The (2003)",Drama
2193,Dawn of the Planet of the Apes (2014),Sci-Fi
2194,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi
2195,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
2196,My Girl (1991),Comedy|Drama|Romance
2197,"Hours, The (2002)",Drama|Romance
2198,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
2199,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance
2200,Street Fighter (1994),Action|Adventure|Fantasy
2201,Crash (1996),Drama|Thriller
2202,Problem Child (1990),Children|Comedy
2203,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy
2204,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
2205,"Prophecy, The (1995)",Fantasy|Horror|Mystery
2206,Drunken Master (Jui kuen) (1978),Action|Comedy
2207,King Arthur (2004),Action|Adventure|Drama|War
2208,Red Rock West (1992),Thriller
2209,Cape Fear (1962),Crime|Drama|Thriller
2210,In the Heat of the Night (1967),Drama|Mystery
2211,Chariots of Fire (1981),Drama
2212,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller
2213,Proof of Life (2000),Drama
2214,15 Minutes (2001),Thriller
2215,Dr. Dolittle 2 (2001),Comedy
2216,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime
2217,Hidalgo (2004),Adventure|Drama
2218,Flightplan (2005),Action|Drama|Thriller
2219,Miami Vice (2006),Action|Crime|Drama|Thriller
2220,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX
2221,Sudden Death (1995),Action
2222,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX
2223,Small Time Crooks (2000),Comedy|Crime
2224,Bananas (1971),Comedy|War
2225,Married to the Mob (1988),Comedy
2226,Pink Flamingos (1972),Comedy
2227,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller
2228,Heaven Can Wait (1978),Comedy
2229,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical
2230,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
2231,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror
2232,Snake Eyes (1998),Action|Crime|Mystery|Thriller
2233,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller
2234,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
2235,Loser (2000),Comedy|Romance
2236,"Poseidon Adventure, The (1972)",Action|Adventure|Drama
2237,Rope (1948),Crime|Drama|Thriller
2238,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy
2239,Rent (2005),Drama|Musical|Romance
2240,Fun with Dick and Jane (2005),Comedy|Crime
2241,Silent Hill (2006),Fantasy|Horror|Thriller
2242,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy
2243,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama
2244,"Hate (Haine, La) (1995)",Crime|Drama
2245,"Color of Money, The (1986)",Drama
2246,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
2247,Bulletproof Monk (2003),Action|Adventure|Sci-Fi
2248,Black Panther (2017),Action|Adventure|Sci-Fi
2249,Around the World in 80 Days (1956),Adventure|Comedy
2250,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller
2251,Westworld (1973),Action|Sci-Fi|Thriller|Western
2252,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western
2253,Arthur (1981),Comedy|Romance
2254,"Night at the Roxbury, A (1998)",Comedy
2255,Elektra (2005),Action|Adventure|Crime|Drama
2256,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy
2257,Doom (2005),Action|Horror|Sci-Fi
2258,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller
2259,Porky's (1982),Comedy
2260,Stuck on You (2003),Comedy
2261,Next (2007),Action|Sci-Fi|Thriller
2262,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX
2263,John Carter (2012),Action|Adventure|Sci-Fi|IMAX
2264,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX
2265,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller
2266,Christine (1983),Horror
2267,Eraserhead (1977),Drama|Horror
2268,Queen of the Damned (2002),Fantasy|Horror
